#LYS166-6  Hist_01764
     -180 0.111716000
     -174 0.084974000
     -168 0.053310000
     -162 0.027308000
     -156 0.013038000
     -150 0.005474000
     -144 0.002426000
     -138 0.001272000
     -132 0.000800000
     -126 0.000542000
     -120 0.000560000
     -114 0.000762000
     -108 0.001392000
     -102 0.002858000
      -96 0.005608000
      -90 0.010678000
      -84 0.018152000
      -78 0.025732000
      -72 0.029068000
      -66 0.026304000
      -60 0.018160000
      -54 0.010546000
      -48 0.004666000
      -42 0.001958000
      -36 0.000812000
      -30 0.000322000
      -24 0.000128000
      -18 0.000070000
      -12 0.000030000
       -6 0.000014000
        0 0.000032000
        6 0.000038000
       12 0.000072000
       18 0.000138000
       24 0.000294000
       30 0.000762000
       36 0.002128000
       42 0.005078000
       48 0.010594000
       54 0.020884000
       60 0.032810000
       66 0.041898000
       72 0.040662000
       78 0.030836000
       84 0.017936000
       90 0.008976000
       96 0.004042000
      102 0.001854000
      108 0.000982000
      114 0.000634000
      120 0.000614000
      126 0.000750000
      132 0.001168000
      138 0.002540000
      144 0.005476000
      150 0.013424000
      156 0.030474000
      162 0.058946000
      168 0.092676000
      174 0.114602000
