#GLU75-5  Hist_00784
    -180 0.016574000
    -174 0.021798000
    -168 0.027120000
    -162 0.033306000
    -156 0.035624000
    -150 0.033714000
    -144 0.028012000
    -138 0.021094000
    -132 0.014928000
    -126 0.010512000
    -120 0.007798000
    -114 0.006106000
    -108 0.005288000
    -102 0.005160000
     -96 0.005384000
     -90 0.006022000
     -84 0.007046000
     -78 0.008954000
     -72 0.011712000
     -66 0.014812000
     -60 0.018778000
     -54 0.022076000
     -48 0.024522000
     -42 0.023862000
     -36 0.020760000
     -30 0.017908000
     -24 0.014262000
     -18 0.012168000
     -12 0.011588000
      -6 0.012012000
       0 0.014300000
       6 0.018456000
      12 0.024276000
      18 0.029632000
      24 0.033830000
      30 0.035226000
      36 0.031104000
      42 0.024676000
      48 0.017768000
      54 0.012164000
      60 0.008338000
      66 0.006200000
      72 0.005358000
      78 0.005182000
      84 0.005398000
      90 0.006146000
      96 0.007370000
     102 0.008934000
     108 0.011274000
     114 0.014876000
     120 0.018176000
     126 0.021062000
     132 0.023572000
     138 0.023198000
     144 0.021524000
     150 0.018318000
     156 0.015236000
     162 0.013448000
     168 0.012484000
     174 0.013574000
