#GLN48-3  Hist_00490
    -180 0.137252000
    -174 0.118204000
    -168 0.078054000
    -162 0.040468000
    -156 0.017322000
    -150 0.006278000
    -144 0.002192000
    -138 0.000848000
    -132 0.000380000
    -126 0.000268000
    -120 0.000272000
    -114 0.000400000
    -108 0.000764000
    -102 0.001678000
     -96 0.004464000
     -90 0.012264000
     -84 0.030562000
     -78 0.058500000
     -72 0.078022000
     -66 0.071968000
     -60 0.049106000
     -54 0.028548000
     -48 0.015028000
     -42 0.006972000
     -36 0.002658000
     -30 0.001006000
     -24 0.000278000
     -18 0.000076000
     -12 0.000030000
      -6 0.000008000
       0 0.000006000
       6 0.000002000
      12 0.000000000
      18 0.000004000
      24 0.000004000
      30 0.000014000
      36 0.000036000
      42 0.000104000
      48 0.000268000
      54 0.000632000
      60 0.001014000
      66 0.001150000
      72 0.001028000
      78 0.000694000
      84 0.000406000
      90 0.000198000
      96 0.000070000
     102 0.000036000
     108 0.000024000
     114 0.000016000
     120 0.000016000
     126 0.000032000
     132 0.000070000
     138 0.000206000
     144 0.000676000
     150 0.002672000
     156 0.009982000
     162 0.030748000
     168 0.070290000
     174 0.115732000
