#LYS136-5  Hist_01420
     -180 0.146862000
     -174 0.102032000
     -168 0.053494000
     -162 0.022072000
     -156 0.007756000
     -150 0.002588000
     -144 0.000844000
     -138 0.000306000
     -132 0.000158000
     -126 0.000112000
     -120 0.000130000
     -114 0.000192000
     -108 0.000316000
     -102 0.000844000
      -96 0.002100000
      -90 0.005704000
      -84 0.012352000
      -78 0.022038000
      -72 0.029174000
      -66 0.029462000
      -60 0.022260000
      -54 0.013080000
      -48 0.006120000
      -42 0.002500000
      -36 0.000864000
      -30 0.000300000
      -24 0.000124000
      -18 0.000052000
      -12 0.000022000
       -6 0.000018000
        0 0.000020000
        6 0.000038000
       12 0.000070000
       18 0.000142000
       24 0.000370000
       30 0.001128000
       36 0.002930000
       42 0.007360000
       48 0.014434000
       54 0.023734000
       60 0.030022000
       66 0.028328000
       72 0.019462000
       78 0.010514000
       84 0.004432000
       90 0.001652000
       96 0.000598000
      102 0.000246000
      108 0.000118000
      114 0.000106000
      120 0.000118000
      126 0.000148000
      132 0.000348000
      138 0.001052000
      144 0.002970000
      150 0.009680000
      156 0.026988000
      162 0.063432000
      168 0.114576000
      174 0.151108000
