#GLU204-4  Hist_02172
     -180 0.007074000
     -174 0.008258000
     -168 0.007724000
     -162 0.005926000
     -156 0.004296000
     -150 0.002566000
     -144 0.001490000
     -138 0.000926000
     -132 0.000668000
     -126 0.000528000
     -120 0.000648000
     -114 0.000970000
     -108 0.001714000
     -102 0.003564000
      -96 0.008536000
      -90 0.020046000
      -84 0.042036000
      -78 0.073448000
      -72 0.108724000
      -66 0.134584000
      -60 0.137164000
      -54 0.110032000
      -48 0.069642000
      -42 0.036592000
      -36 0.016066000
      -30 0.006674000
      -24 0.002628000
      -18 0.001140000
      -12 0.000518000
       -6 0.000338000
        0 0.000228000
        6 0.000148000
       12 0.000132000
       18 0.000220000
       24 0.000352000
       30 0.000894000
       36 0.002224000
       42 0.006156000
       48 0.013876000
       54 0.024998000
       60 0.032040000
       66 0.031446000
       72 0.024344000
       78 0.015324000
       84 0.008064000
       90 0.003564000
       96 0.001520000
      102 0.000632000
      108 0.000266000
      114 0.000226000
      120 0.000148000
      126 0.000192000
      132 0.000262000
      138 0.000444000
      144 0.000794000
      150 0.001416000
      156 0.002294000
      162 0.003244000
      168 0.004584000
      174 0.005448000
