#LYS192-6  Hist_02046
     -180 0.111764000
     -174 0.088838000
     -168 0.056316000
     -162 0.030242000
     -156 0.013936000
     -150 0.005960000
     -144 0.002704000
     -138 0.001394000
     -132 0.000828000
     -126 0.000626000
     -120 0.000700000
     -114 0.000844000
     -108 0.001466000
     -102 0.002790000
      -96 0.005590000
      -90 0.010868000
      -84 0.019638000
      -78 0.028910000
      -72 0.035982000
      -66 0.034426000
      -60 0.025146000
      -54 0.014224000
      -48 0.006344000
      -42 0.002376000
      -36 0.000886000
      -30 0.000230000
      -24 0.000068000
      -18 0.000032000
      -12 0.000010000
       -6 0.000014000
        0 0.000010000
        6 0.000004000
       12 0.000026000
       18 0.000052000
       24 0.000206000
       30 0.000552000
       36 0.001966000
       42 0.005314000
       48 0.012078000
       54 0.021704000
       60 0.030560000
       66 0.032652000
       72 0.027898000
       78 0.019642000
       84 0.011922000
       90 0.006436000
       96 0.003462000
      102 0.001952000
      108 0.001210000
      114 0.000890000
      120 0.000740000
      126 0.000974000
      132 0.001492000
      138 0.002974000
      144 0.006428000
      150 0.014244000
      156 0.030842000
      162 0.057752000
      168 0.090276000
      174 0.112590000
