#PRO177-4  Hist_01888
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000008000
      -54 0.001294000
      -48 0.022190000
      -42 0.081956000
      -36 0.101514000
      -30 0.062138000
      -24 0.027006000
      -18 0.011176000
      -12 0.005406000
       -6 0.003956000
        0 0.004404000
        6 0.007762000
       12 0.018226000
       18 0.050732000
       24 0.124582000
       30 0.214374000
       36 0.190718000
       42 0.066202000
       48 0.006258000
       54 0.000098000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
