#LYS47-6  Hist_00480
    -180 0.108808000
    -174 0.082686000
    -168 0.051998000
    -162 0.027940000
    -156 0.013294000
    -150 0.005840000
    -144 0.002590000
    -138 0.001356000
    -132 0.000774000
    -126 0.000516000
    -120 0.000502000
    -114 0.000622000
    -108 0.001044000
    -102 0.001920000
     -96 0.003506000
     -90 0.006662000
     -84 0.011374000
     -78 0.016330000
     -72 0.019990000
     -66 0.018770000
     -60 0.013628000
     -54 0.007512000
     -48 0.003508000
     -42 0.001272000
     -36 0.000428000
     -30 0.000104000
     -24 0.000032000
     -18 0.000022000
     -12 0.000006000
      -6 0.000010000
       0 0.000004000
       6 0.000010000
      12 0.000028000
      18 0.000082000
      24 0.000338000
      30 0.001078000
      36 0.003404000
      42 0.009302000
      48 0.020336000
      54 0.033824000
      60 0.042762000
      66 0.040872000
      72 0.030016000
      78 0.018058000
      84 0.009126000
      90 0.004378000
      96 0.002266000
     102 0.001186000
     108 0.000826000
     114 0.000682000
     120 0.000764000
     126 0.001190000
     132 0.002306000
     138 0.004644000
     144 0.010636000
     150 0.022856000
     156 0.044610000
     162 0.073430000
     168 0.102186000
     174 0.115756000
