#GLU114-1  Hist_01184
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000002000
     -102 0.000002000
      -96 0.000002000
      -90 0.000016000
      -84 0.000010000
      -78 0.000032000
      -72 0.000080000
      -66 0.000382000
      -60 0.002482000
      -54 0.014432000
      -48 0.057022000
      -42 0.143576000
      -36 0.230156000
      -30 0.241818000
      -24 0.172344000
      -18 0.088460000
      -12 0.034122000
       -6 0.010742000
        0 0.003020000
        6 0.000842000
       12 0.000284000
       18 0.000100000
       24 0.000040000
       30 0.000012000
       36 0.000010000
       42 0.000010000
       48 0.000002000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
