#GLN16-5  Hist_00156
    -180 0.045916000
    -174 0.029278000
    -168 0.017968000
    -162 0.011140000
    -156 0.006720000
    -150 0.004108000
    -144 0.002478000
    -138 0.001516000
    -132 0.000994000
    -126 0.000664000
    -120 0.000456000
    -114 0.000268000
    -108 0.000178000
    -102 0.000094000
     -96 0.000092000
     -90 0.000060000
     -84 0.000064000
     -78 0.000024000
     -72 0.000008000
     -66 0.000016000
     -60 0.000016000
     -54 0.000010000
     -48 0.000014000
     -42 0.000004000
     -36 0.000004000
     -30 0.000006000
     -24 0.000004000
     -18 0.000012000
     -12 0.000006000
      -6 0.000024000
       0 0.000038000
       6 0.000130000
      12 0.000364000
      18 0.001136000
      24 0.002766000
      30 0.004984000
      36 0.007404000
      42 0.009158000
      48 0.009260000
      54 0.008718000
      60 0.006594000
      66 0.004574000
      72 0.002678000
      78 0.001482000
      84 0.000866000
      90 0.000746000
      96 0.001150000
     102 0.002116000
     108 0.004484000
     114 0.008546000
     120 0.015908000
     126 0.028886000
     132 0.049176000
     138 0.074678000
     144 0.101498000
     150 0.121824000
     156 0.127528000
     162 0.116932000
     168 0.095654000
     174 0.068580000
