#PRO91-4  Hist_00952
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000004000
     -54 0.000238000
     -48 0.004060000
     -42 0.016938000
     -36 0.025422000
     -30 0.019498000
     -24 0.010864000
     -18 0.005980000
     -12 0.003498000
      -6 0.002894000
       0 0.003432000
       6 0.005776000
      12 0.014254000
      18 0.043968000
      24 0.130704000
      30 0.274396000
      36 0.300770000
      42 0.123692000
      48 0.013378000
      54 0.000234000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
