#ARG131-3  Hist_01362
     -180 0.043510000
     -174 0.023052000
     -168 0.008198000
     -162 0.002004000
     -156 0.000398000
     -150 0.000078000
     -144 0.000036000
     -138 0.000036000
     -132 0.000028000
     -126 0.000062000
     -120 0.000096000
     -114 0.000364000
     -108 0.001502000
     -102 0.006726000
      -96 0.027266000
      -90 0.082834000
      -84 0.173276000
      -78 0.224560000
      -72 0.172068000
      -66 0.076368000
      -60 0.019354000
      -54 0.003064000
      -48 0.000346000
      -42 0.000016000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000002000
       18 0.000002000
       24 0.000010000
       30 0.000024000
       36 0.000086000
       42 0.000204000
       48 0.000484000
       54 0.000888000
       60 0.001322000
       66 0.001390000
       72 0.001058000
       78 0.000664000
       84 0.000274000
       90 0.000152000
       96 0.000040000
      102 0.000034000
      108 0.000028000
      114 0.000034000
      120 0.000020000
      126 0.000032000
      132 0.000058000
      138 0.000178000
      144 0.000650000
      150 0.002382000
      156 0.007880000
      162 0.021898000
      168 0.041486000
      174 0.053478000
