#LYS184-6  Hist_01962
     -180 0.120998000
     -174 0.096820000
     -168 0.061144000
     -162 0.032110000
     -156 0.014726000
     -150 0.006364000
     -144 0.002970000
     -138 0.001516000
     -132 0.000958000
     -126 0.000776000
     -120 0.000790000
     -114 0.001008000
     -108 0.001646000
     -102 0.003302000
      -96 0.006276000
      -90 0.011472000
      -84 0.019292000
      -78 0.026646000
      -72 0.029506000
      -66 0.025708000
      -60 0.017698000
      -54 0.009196000
      -48 0.004032000
      -42 0.001418000
      -36 0.000438000
      -30 0.000160000
      -24 0.000058000
      -18 0.000018000
      -12 0.000014000
       -6 0.000008000
        0 0.000004000
        6 0.000008000
       12 0.000022000
       18 0.000070000
       24 0.000178000
       30 0.000504000
       36 0.001598000
       42 0.004370000
       48 0.010456000
       54 0.020124000
       60 0.031036000
       66 0.035772000
       72 0.030922000
       78 0.021146000
       84 0.011318000
       90 0.005740000
       96 0.002516000
      102 0.001308000
      108 0.000776000
      114 0.000566000
      120 0.000604000
      126 0.000704000
      132 0.001232000
      138 0.002712000
      144 0.005902000
      150 0.013816000
      156 0.029744000
      162 0.057708000
      168 0.092206000
      174 0.119870000
