#GLN18-5  Hist_00178
    -180 0.054280000
    -174 0.052050000
    -168 0.050456000
    -162 0.047176000
    -156 0.042668000
    -150 0.038066000
    -144 0.031424000
    -138 0.024866000
    -132 0.019070000
    -126 0.014620000
    -120 0.011958000
    -114 0.010880000
    -108 0.010626000
    -102 0.011072000
     -96 0.011376000
     -90 0.010966000
     -84 0.009426000
     -78 0.008284000
     -72 0.007130000
     -66 0.006338000
     -60 0.005312000
     -54 0.004538000
     -48 0.003900000
     -42 0.002880000
     -36 0.002312000
     -30 0.001708000
     -24 0.001468000
     -18 0.001162000
     -12 0.000988000
      -6 0.000896000
       0 0.001032000
       6 0.001188000
      12 0.001484000
      18 0.002076000
      24 0.002628000
      30 0.003614000
      36 0.004296000
      42 0.005070000
      48 0.006148000
      54 0.006956000
      60 0.007278000
      66 0.007142000
      72 0.006990000
      78 0.006604000
      84 0.006056000
      90 0.006054000
      96 0.006668000
     102 0.007574000
     108 0.009232000
     114 0.011520000
     120 0.015134000
     126 0.020148000
     132 0.026412000
     138 0.033034000
     144 0.039514000
     150 0.045144000
     156 0.049758000
     162 0.053262000
     168 0.055152000
     174 0.054936000
