#THR31-4  Hist_00322
    -180 0.012340000
    -174 0.009998000
    -168 0.007344000
    -162 0.005358000
    -156 0.003666000
    -150 0.002650000
    -144 0.002044000
    -138 0.001594000
    -132 0.001338000
    -126 0.001372000
    -120 0.001468000
    -114 0.001588000
    -108 0.001990000
    -102 0.003194000
     -96 0.004948000
     -90 0.008200000
     -84 0.012578000
     -78 0.015626000
     -72 0.015924000
     -66 0.013158000
     -60 0.009602000
     -54 0.006200000
     -48 0.003774000
     -42 0.002424000
     -36 0.001508000
     -30 0.000980000
     -24 0.000666000
     -18 0.000496000
     -12 0.000478000
      -6 0.000504000
       0 0.000492000
       6 0.000628000
      12 0.000932000
      18 0.001364000
      24 0.002576000
      30 0.004516000
      36 0.008516000
      42 0.017078000
      48 0.032214000
      54 0.055456000
      60 0.084892000
      66 0.108892000
      72 0.115496000
      78 0.101996000
      84 0.076412000
      90 0.050114000
      96 0.032050000
     102 0.020166000
     108 0.014040000
     114 0.010566000
     120 0.008576000
     126 0.007688000
     132 0.007938000
     138 0.008460000
     144 0.009520000
     150 0.010932000
     156 0.012552000
     162 0.014268000
     168 0.014450000
     174 0.014210000
