#GLN160-6  Hist_01692
     -180 0.192206000
     -174 0.143104000
     -168 0.080662000
     -162 0.035406000
     -156 0.011894000
     -150 0.003256000
     -144 0.000708000
     -138 0.000132000
     -132 0.000036000
     -126 0.000000000
     -120 0.000002000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000012000
      126 0.000060000
      132 0.000358000
      138 0.001604000
      144 0.006230000
      150 0.018984000
      156 0.048588000
      162 0.098684000
      168 0.159234000
      174 0.198840000
