#TYR105-3  Hist_01096
     -180 0.000052000
     -174 0.000224000
     -168 0.001138000
     -162 0.003076000
     -156 0.005604000
     -150 0.007102000
     -144 0.008486000
     -138 0.010038000
     -132 0.013286000
     -126 0.017166000
     -120 0.019878000
     -114 0.020940000
     -108 0.024382000
     -102 0.034080000
      -96 0.054938000
      -90 0.086294000
      -84 0.122180000
      -78 0.148192000
      -72 0.150922000
      -66 0.126824000
      -60 0.082880000
      -54 0.041456000
      -48 0.015032000
      -42 0.004456000
      -36 0.001080000
      -30 0.000224000
      -24 0.000042000
      -18 0.000014000
      -12 0.000000000
       -6 0.000002000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000002000
      168 0.000000000
      174 0.000010000
