#VAL205-0  Hist_02176
     -180 0.000000000
     -174 0.000002000
     -168 0.000002000
     -162 0.000002000
     -156 0.000022000
     -150 0.000020000
     -144 0.000032000
     -138 0.000054000
     -132 0.000050000
     -126 0.000070000
     -120 0.000082000
     -114 0.000160000
     -108 0.000460000
     -102 0.001668000
      -96 0.005450000
      -90 0.019696000
      -84 0.058948000
      -78 0.142146000
      -72 0.239924000
      -66 0.265220000
      -60 0.177326000
      -54 0.069712000
      -48 0.016276000
      -42 0.002430000
      -36 0.000240000
      -30 0.000006000
      -24 0.000002000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
