#LYS57-4  Hist_00586
    -180 0.192936000
    -174 0.146062000
    -168 0.081604000
    -162 0.034832000
    -156 0.012042000
    -150 0.003886000
    -144 0.001294000
    -138 0.000508000
    -132 0.000304000
    -126 0.000148000
    -120 0.000154000
    -114 0.000210000
    -108 0.000348000
    -102 0.000642000
     -96 0.001394000
     -90 0.003040000
     -84 0.005782000
     -78 0.009702000
     -72 0.013668000
     -66 0.015506000
     -60 0.013874000
     -54 0.009906000
     -48 0.005116000
     -42 0.002204000
     -36 0.000672000
     -30 0.000164000
     -24 0.000082000
     -18 0.000018000
     -12 0.000006000
      -6 0.000010000
       0 0.000006000
       6 0.000004000
      12 0.000002000
      18 0.000008000
      24 0.000016000
      30 0.000040000
      36 0.000096000
      42 0.000224000
      48 0.000602000
      54 0.000982000
      60 0.001498000
      66 0.001690000
      72 0.001434000
      78 0.001034000
      84 0.000784000
      90 0.000324000
      96 0.000218000
     102 0.000094000
     108 0.000078000
     114 0.000074000
     120 0.000052000
     126 0.000096000
     132 0.000260000
     138 0.000678000
     144 0.002338000
     150 0.008902000
     156 0.028000000
     162 0.071108000
     168 0.135238000
     174 0.188006000
