#LEU209-4  Hist_02226
     -180 0.091666000
     -174 0.047250000
     -168 0.020394000
     -162 0.007248000
     -156 0.002374000
     -150 0.000754000
     -144 0.000212000
     -138 0.000062000
     -132 0.000022000
     -126 0.000014000
     -120 0.000002000
     -114 0.000012000
     -108 0.000010000
     -102 0.000010000
      -96 0.000040000
      -90 0.000102000
      -84 0.000224000
      -78 0.000366000
      -72 0.000526000
      -66 0.000586000
      -60 0.000514000
      -54 0.000374000
      -48 0.000180000
      -42 0.000078000
      -36 0.000024000
      -30 0.000018000
      -24 0.000000000
      -18 0.000002000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000002000
       12 0.000008000
       18 0.000028000
       24 0.000150000
       30 0.000808000
       36 0.003482000
       42 0.012290000
       48 0.029262000
       54 0.046310000
       60 0.047812000
       66 0.036056000
       72 0.023210000
       78 0.013376000
       84 0.007082000
       90 0.003328000
       96 0.001536000
      102 0.000826000
      108 0.000468000
      114 0.000472000
      120 0.000556000
      126 0.000850000
      132 0.001790000
      138 0.004186000
      144 0.012420000
      150 0.037880000
      156 0.088752000
      162 0.145770000
      168 0.167536000
      174 0.140690000
