#GLN16-4  Hist_00154
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000018000
     -96 0.000092000
     -90 0.000690000
     -84 0.004502000
     -78 0.022796000
     -72 0.080364000
     -66 0.176570000
     -60 0.238998000
     -54 0.198688000
     -48 0.107870000
     -42 0.040726000
     -36 0.011972000
     -30 0.003060000
     -24 0.000764000
     -18 0.000212000
     -12 0.000086000
      -6 0.000036000
       0 0.000010000
       6 0.000008000
      12 0.000022000
      18 0.000018000
      24 0.000092000
      30 0.000248000
      36 0.001378000
      42 0.004830000
      48 0.012120000
      54 0.018864000
      60 0.019308000
      66 0.015238000
      72 0.012530000
      78 0.010886000
      84 0.008924000
      90 0.005320000
      96 0.002050000
     102 0.000430000
     108 0.000088000
     114 0.000028000
     120 0.000006000
     126 0.000006000
     132 0.000030000
     138 0.000034000
     144 0.000058000
     150 0.000014000
     156 0.000008000
     162 0.000002000
     168 0.000006000
     174 0.000000000
