#VAL103-0  Hist_01072
     -180 0.000026000
     -174 0.000296000
     -168 0.002012000
     -162 0.010674000
     -156 0.037978000
     -150 0.094218000
     -144 0.159218000
     -138 0.190476000
     -132 0.167916000
     -126 0.119186000
     -120 0.074000000
     -114 0.045104000
     -108 0.028736000
     -102 0.020422000
      -96 0.014726000
      -90 0.012072000
      -84 0.009090000
      -78 0.006508000
      -72 0.003826000
      -66 0.002088000
      -60 0.000878000
      -54 0.000350000
      -48 0.000140000
      -42 0.000044000
      -36 0.000010000
      -30 0.000006000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
