#LEU63-1  Hist_00646
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000004000
     -72 0.000028000
     -66 0.000476000
     -60 0.003446000
     -54 0.017484000
     -48 0.061206000
     -42 0.139824000
     -36 0.215122000
     -30 0.226456000
     -24 0.170284000
     -18 0.096108000
     -12 0.044144000
      -6 0.017418000
       0 0.005774000
       6 0.001714000
      12 0.000378000
      18 0.000094000
      24 0.000026000
      30 0.000004000
      36 0.000002000
      42 0.000002000
      48 0.000000000
      54 0.000002000
      60 0.000000000
      66 0.000002000
      72 0.000000000
      78 0.000000000
      84 0.000002000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
