#LEU82-1  Hist_00852
    -180 0.000002000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000010000
      66 0.000128000
      72 0.000674000
      78 0.003114000
      84 0.010442000
      90 0.028796000
      96 0.058388000
     102 0.098064000
     108 0.134494000
     114 0.154674000
     120 0.154204000
     126 0.134562000
     132 0.103064000
     138 0.066164000
     144 0.034536000
     150 0.013638000
     156 0.003962000
     162 0.000872000
     168 0.000192000
     174 0.000020000
