#GLY85-0  Hist_00880
    -180 0.001286000
    -174 0.001812000
    -168 0.002326000
    -162 0.002944000
    -156 0.003126000
    -150 0.003358000
    -144 0.003112000
    -138 0.002522000
    -132 0.002282000
    -126 0.001944000
    -120 0.001756000
    -114 0.001766000
    -108 0.001732000
    -102 0.001834000
     -96 0.002008000
     -90 0.002048000
     -84 0.001842000
     -78 0.001430000
     -72 0.000806000
     -66 0.000376000
     -60 0.000100000
     -54 0.000016000
     -48 0.000002000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000002000
      12 0.000002000
      18 0.000010000
      24 0.000052000
      30 0.000362000
      36 0.001888000
      42 0.007836000
      48 0.026468000
      54 0.065860000
      60 0.125104000
      66 0.171600000
      72 0.175848000
      78 0.142096000
      84 0.095536000
      90 0.057988000
      96 0.033590000
     102 0.019418000
     108 0.011260000
     114 0.007196000
     120 0.004448000
     126 0.003052000
     132 0.002206000
     138 0.001606000
     144 0.001360000
     150 0.001210000
     156 0.000958000
     162 0.000812000
     168 0.000824000
     174 0.000980000
