#THR191-4  Hist_02032
     -180 0.000342000
     -174 0.000238000
     -168 0.000146000
     -162 0.000120000
     -156 0.000080000
     -150 0.000046000
     -144 0.000040000
     -138 0.000026000
     -132 0.000020000
     -126 0.000032000
     -120 0.000072000
     -114 0.000132000
     -108 0.000288000
     -102 0.000720000
      -96 0.001754000
      -90 0.004050000
      -84 0.008754000
      -78 0.015644000
      -72 0.023066000
      -66 0.027908000
      -60 0.026652000
      -54 0.020112000
      -48 0.013010000
      -42 0.007246000
      -36 0.003876000
      -30 0.002142000
      -24 0.001186000
      -18 0.000816000
      -12 0.000562000
       -6 0.000488000
        0 0.000460000
        6 0.000410000
       12 0.000364000
       18 0.000380000
       24 0.000452000
       30 0.000678000
       36 0.001454000
       42 0.003792000
       48 0.010582000
       54 0.027420000
       60 0.059540000
       66 0.103692000
       72 0.142946000
       78 0.151610000
       84 0.129322000
       90 0.090384000
       96 0.054324000
      102 0.029294000
      108 0.014370000
      114 0.007132000
      120 0.003706000
      126 0.001978000
      132 0.001284000
      138 0.000910000
      144 0.000810000
      150 0.000804000
      156 0.000706000
      162 0.000666000
      168 0.000554000
      174 0.000408000
