#THR31-3  Hist_00320
    -180 0.159466000
    -174 0.159882000
    -168 0.113842000
    -162 0.059276000
    -156 0.023330000
    -150 0.007932000
    -144 0.002738000
    -138 0.001004000
    -132 0.000446000
    -126 0.000260000
    -120 0.000226000
    -114 0.000282000
    -108 0.000492000
    -102 0.001052000
     -96 0.002694000
     -90 0.007578000
     -84 0.019930000
     -78 0.043736000
     -72 0.066326000
     -66 0.064586000
     -60 0.041892000
     -54 0.018248000
     -48 0.005714000
     -42 0.001386000
     -36 0.000304000
     -30 0.000050000
     -24 0.000016000
     -18 0.000002000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000010000
      36 0.000044000
      42 0.000108000
      48 0.000262000
      54 0.000478000
      60 0.000632000
      66 0.000612000
      72 0.000530000
      78 0.000388000
      84 0.000222000
      90 0.000084000
      96 0.000038000
     102 0.000024000
     108 0.000006000
     114 0.000010000
     120 0.000008000
     126 0.000014000
     132 0.000022000
     138 0.000134000
     144 0.000398000
     150 0.001726000
     156 0.005956000
     162 0.020490000
     168 0.054420000
     174 0.110694000
