#GLU108-5  Hist_01130
     -180 0.058294000
     -174 0.056924000
     -168 0.051372000
     -162 0.042722000
     -156 0.033482000
     -150 0.023384000
     -144 0.014450000
     -138 0.007958000
     -132 0.004284000
     -126 0.002162000
     -120 0.001198000
     -114 0.000786000
     -108 0.000584000
     -102 0.000542000
      -96 0.000466000
      -90 0.000484000
      -84 0.000564000
      -78 0.000776000
      -72 0.001198000
      -66 0.001850000
      -60 0.003106000
      -54 0.005176000
      -48 0.008292000
      -42 0.012014000
      -36 0.017036000
      -30 0.022422000
      -24 0.026582000
      -18 0.030558000
      -12 0.033160000
       -6 0.034342000
        0 0.034498000
        6 0.033852000
       12 0.031312000
       18 0.027410000
       24 0.022878000
       30 0.017138000
       36 0.011582000
       42 0.007162000
       48 0.004308000
       54 0.002392000
       60 0.001332000
       66 0.000960000
       72 0.000750000
       78 0.000684000
       84 0.000774000
       90 0.000760000
       96 0.000816000
      102 0.001062000
      108 0.001402000
      114 0.002082000
      120 0.003618000
      126 0.006054000
      132 0.009980000
      138 0.016424000
      144 0.024230000
      150 0.033632000
      156 0.042430000
      162 0.050012000
      168 0.055440000
      174 0.058858000
