#GLY14-0  Hist_00130
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000002000
    -114 0.000010000
    -108 0.000048000
    -102 0.000208000
     -96 0.001258000
     -90 0.005968000
     -84 0.025564000
     -78 0.077430000
     -72 0.167720000
     -66 0.241186000
     -60 0.231788000
     -54 0.149840000
     -48 0.067404000
     -42 0.023060000
     -36 0.006336000
     -30 0.001572000
     -24 0.000400000
     -18 0.000098000
     -12 0.000030000
      -6 0.000012000
       0 0.000012000
       6 0.000008000
      12 0.000004000
      18 0.000006000
      24 0.000008000
      30 0.000008000
      36 0.000000000
      42 0.000006000
      48 0.000008000
      54 0.000000000
      60 0.000004000
      66 0.000000000
      72 0.000002000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
