#LYS13-7  Hist_00128
    -180 0.061806000
    -174 0.049532000
    -168 0.032474000
    -162 0.017750000
    -156 0.008544000
    -150 0.003762000
    -144 0.001782000
    -138 0.000858000
    -132 0.000530000
    -126 0.000322000
    -120 0.000312000
    -114 0.000382000
    -108 0.000744000
    -102 0.001472000
     -96 0.003408000
     -90 0.008044000
     -84 0.016606000
     -78 0.030494000
     -72 0.046960000
     -66 0.057592000
     -60 0.055956000
     -54 0.044590000
     -48 0.028440000
     -42 0.015846000
     -36 0.007524000
     -30 0.003582000
     -24 0.001546000
     -18 0.000782000
     -12 0.000470000
      -6 0.000358000
       0 0.000316000
       6 0.000406000
      12 0.000690000
      18 0.001362000
      24 0.002840000
      30 0.006678000
      36 0.014356000
      42 0.027448000
      48 0.044006000
      54 0.057826000
      60 0.058450000
      66 0.048108000
      72 0.031640000
      78 0.017682000
      84 0.008596000
      90 0.004068000
      96 0.001616000
     102 0.000776000
     108 0.000508000
     114 0.000330000
     120 0.000344000
     126 0.000380000
     132 0.000728000
     138 0.001310000
     144 0.003282000
     150 0.007406000
     156 0.016240000
     162 0.030714000
     168 0.048376000
     174 0.061050000
