#ARG124-4  Hist_01296
     -180 0.142900000
     -174 0.116662000
     -168 0.069438000
     -162 0.031274000
     -156 0.012058000
     -150 0.003884000
     -144 0.001214000
     -138 0.000374000
     -132 0.000140000
     -126 0.000062000
     -120 0.000066000
     -114 0.000060000
     -108 0.000116000
     -102 0.000244000
      -96 0.000638000
      -90 0.003212000
      -84 0.014974000
      -78 0.048872000
      -72 0.093160000
      -66 0.101020000
      -60 0.062046000
      -54 0.022908000
      -48 0.005950000
      -42 0.001242000
      -36 0.000234000
      -30 0.000034000
      -24 0.000008000
      -18 0.000004000
      -12 0.000000000
       -6 0.000000000
        0 0.000002000
        6 0.000000000
       12 0.000002000
       18 0.000002000
       24 0.000006000
       30 0.000036000
       36 0.000098000
       42 0.000344000
       48 0.000832000
       54 0.001734000
       60 0.002942000
       66 0.003444000
       72 0.003918000
       78 0.004508000
       84 0.005322000
       90 0.005230000
       96 0.003496000
      102 0.001658000
      108 0.000556000
      114 0.000238000
      120 0.000112000
      126 0.000090000
      132 0.000134000
      138 0.000186000
      144 0.000512000
      150 0.001944000
      156 0.007934000
      162 0.027402000
      168 0.070894000
      174 0.123630000
