#VAL64-0  Hist_00654
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000002000
    -150 0.000000000
    -144 0.000000000
    -138 0.000002000
    -132 0.000000000
    -126 0.000000000
    -120 0.000002000
    -114 0.000002000
    -108 0.000010000
    -102 0.000058000
     -96 0.000316000
     -90 0.001886000
     -84 0.010386000
     -78 0.043822000
     -72 0.126884000
     -66 0.234956000
     -60 0.268166000
     -54 0.190440000
     -48 0.088386000
     -42 0.027372000
     -36 0.006026000
     -30 0.001076000
     -24 0.000178000
     -18 0.000020000
     -12 0.000006000
      -6 0.000004000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
