#LYS145-7  Hist_01528
     -180 0.052372000
     -174 0.044256000
     -168 0.031066000
     -162 0.019844000
     -156 0.011692000
     -150 0.006618000
     -144 0.003758000
     -138 0.002300000
     -132 0.001486000
     -126 0.001104000
     -120 0.001112000
     -114 0.001226000
     -108 0.001728000
     -102 0.002690000
      -96 0.005414000
      -90 0.009684000
      -84 0.017566000
      -78 0.029788000
      -72 0.041878000
      -66 0.050692000
      -60 0.050344000
      -54 0.042636000
      -48 0.030532000
      -42 0.019512000
      -36 0.011812000
      -30 0.006814000
      -24 0.004152000
      -18 0.002340000
      -12 0.001538000
       -6 0.001246000
        0 0.001106000
        6 0.001176000
       12 0.001700000
       18 0.002672000
       24 0.004804000
       30 0.009054000
       36 0.016604000
       42 0.027884000
       48 0.039890000
       54 0.048680000
       60 0.049532000
       66 0.043812000
       72 0.031934000
       78 0.020692000
       84 0.012540000
       90 0.007094000
       96 0.004222000
      102 0.002476000
      108 0.001624000
      114 0.001242000
      120 0.001060000
      126 0.001234000
      132 0.001706000
      138 0.002766000
      144 0.005050000
      150 0.009408000
      156 0.017466000
      162 0.029536000
      168 0.043352000
      174 0.052484000
