#GLU170-5  Hist_01812
     -180 0.029120000
     -174 0.029944000
     -168 0.029074000
     -162 0.027204000
     -156 0.024440000
     -150 0.021746000
     -144 0.018650000
     -138 0.015974000
     -132 0.013462000
     -126 0.011888000
     -120 0.010226000
     -114 0.009034000
     -108 0.008306000
     -102 0.008136000
      -96 0.007792000
      -90 0.007400000
      -84 0.007612000
      -78 0.007940000
      -72 0.008460000
      -66 0.010030000
      -60 0.011446000
      -54 0.013822000
      -48 0.016364000
      -42 0.018692000
      -36 0.019822000
      -30 0.020222000
      -24 0.020430000
      -18 0.020688000
      -12 0.021382000
       -6 0.023444000
        0 0.024810000
        6 0.025524000
       12 0.026368000
       18 0.025806000
       24 0.024456000
       30 0.022638000
       36 0.020068000
       42 0.018134000
       48 0.015332000
       54 0.013298000
       60 0.011706000
       66 0.010052000
       72 0.009126000
       78 0.008282000
       84 0.007444000
       90 0.007342000
       96 0.007294000
      102 0.007488000
      108 0.008146000
      114 0.009416000
      120 0.011248000
      126 0.013712000
      132 0.016458000
      138 0.019300000
      144 0.021534000
      150 0.022658000
      156 0.023424000
      162 0.023912000
      168 0.025180000
      174 0.027094000
