#ARG123-3  Hist_01278
     -180 0.142222000
     -174 0.171352000
     -168 0.138938000
     -162 0.075744000
     -156 0.027716000
     -150 0.007412000
     -144 0.001486000
     -138 0.000298000
     -132 0.000090000
     -126 0.000030000
     -120 0.000038000
     -114 0.000040000
     -108 0.000064000
     -102 0.000206000
      -96 0.000714000
      -90 0.001956000
      -84 0.005328000
      -78 0.011690000
      -72 0.016728000
      -66 0.014548000
      -60 0.007814000
      -54 0.002524000
      -48 0.000510000
      -42 0.000074000
      -36 0.000012000
      -30 0.000002000
      -24 0.000002000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000004000
       24 0.000008000
       30 0.000030000
       36 0.000094000
       42 0.000430000
       48 0.001460000
       54 0.005252000
       60 0.015760000
       66 0.035148000
       72 0.055252000
       78 0.060196000
       84 0.043518000
       90 0.022314000
       96 0.008920000
      102 0.002756000
      108 0.000852000
      114 0.000200000
      120 0.000052000
      126 0.000008000
      132 0.000010000
      138 0.000014000
      144 0.000076000
      150 0.000302000
      156 0.001694000
      162 0.008198000
      168 0.030202000
      174 0.079712000
