#GLY150-1  Hist_01570
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000004000
      -42 0.000018000
      -36 0.000148000
      -30 0.000918000
      -24 0.005340000
      -18 0.021520000
      -12 0.064082000
       -6 0.138650000
        0 0.209912000
        6 0.224922000
       12 0.170760000
       18 0.095816000
       24 0.042250000
       30 0.016166000
       36 0.005772000
       42 0.002112000
       48 0.000928000
       54 0.000420000
       60 0.000154000
       66 0.000050000
       72 0.000032000
       78 0.000022000
       84 0.000004000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
