#TYR181-3  Hist_01924
     -180 0.194422000
     -174 0.114612000
     -168 0.044372000
     -162 0.010762000
     -156 0.001692000
     -150 0.000190000
     -144 0.000024000
     -138 0.000000000
     -132 0.000000000
     -126 0.000004000
     -120 0.000000000
     -114 0.000000000
     -108 0.000002000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000006000
      132 0.000020000
      138 0.000288000
      144 0.002408000
      150 0.014150000
      156 0.053772000
      162 0.128224000
      168 0.205188000
      174 0.229864000
