#LEU168-3  Hist_01790
     -180 0.119312000
     -174 0.081118000
     -168 0.035640000
     -162 0.011778000
     -156 0.003560000
     -150 0.001564000
     -144 0.001016000
     -138 0.000926000
     -132 0.000818000
     -126 0.000826000
     -120 0.001192000
     -114 0.001734000
     -108 0.003318000
     -102 0.006498000
      -96 0.013796000
      -90 0.030518000
      -84 0.064976000
      -78 0.111098000
      -72 0.133546000
      -66 0.105040000
      -60 0.057234000
      -54 0.024734000
      -48 0.009126000
      -42 0.003260000
      -36 0.000972000
      -30 0.000226000
      -24 0.000050000
      -18 0.000006000
      -12 0.000004000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000012000
       54 0.000082000
       60 0.000164000
       66 0.000314000
       72 0.000434000
       78 0.000364000
       84 0.000228000
       90 0.000084000
       96 0.000036000
      102 0.000018000
      108 0.000006000
      114 0.000002000
      120 0.000004000
      126 0.000002000
      132 0.000006000
      138 0.000034000
      144 0.000138000
      150 0.000760000
      156 0.003818000
      162 0.016292000
      168 0.051164000
      174 0.102152000
