#LYS13-4  Hist_00122
    -180 0.163188000
    -174 0.131142000
    -168 0.082330000
    -162 0.039324000
    -156 0.014672000
    -150 0.004830000
    -144 0.001450000
    -138 0.000538000
    -132 0.000312000
    -126 0.000238000
    -120 0.000264000
    -114 0.000452000
    -108 0.000816000
    -102 0.001384000
     -96 0.001812000
     -90 0.002000000
     -84 0.002340000
     -78 0.002962000
     -72 0.003016000
     -66 0.002116000
     -60 0.001048000
     -54 0.000382000
     -48 0.000098000
     -42 0.000018000
     -36 0.000008000
     -30 0.000002000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000004000
      24 0.000018000
      30 0.000048000
      36 0.000170000
      42 0.000432000
      48 0.001140000
      54 0.002490000
      60 0.004050000
      66 0.005814000
      72 0.007348000
      78 0.007966000
      84 0.007492000
      90 0.005878000
      96 0.004068000
     102 0.002846000
     108 0.002036000
     114 0.001628000
     120 0.001752000
     126 0.002344000
     132 0.003750000
     138 0.006394000
     144 0.012346000
     150 0.025422000
     156 0.050556000
     162 0.090156000
     168 0.133044000
     174 0.164066000
