#ARG156-0  Hist_01628
     -180 0.000010000
     -174 0.000128000
     -168 0.000668000
     -162 0.002358000
     -156 0.006152000
     -150 0.012856000
     -144 0.020932000
     -138 0.028356000
     -132 0.032050000
     -126 0.032726000
     -120 0.032618000
     -114 0.032926000
     -108 0.035488000
     -102 0.044000000
      -96 0.058236000
      -90 0.080896000
      -84 0.111476000
      -78 0.137646000
      -72 0.138718000
      -66 0.105618000
      -60 0.057974000
      -54 0.021406000
      -48 0.005556000
      -42 0.001044000
      -36 0.000138000
      -30 0.000022000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000002000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
