#LEU213-2  Hist_02270
     -180 0.227664000
     -174 0.145360000
     -168 0.062834000
     -162 0.018644000
     -156 0.004310000
     -150 0.000738000
     -144 0.000094000
     -138 0.000012000
     -132 0.000004000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000002000
      132 0.000036000
      138 0.000262000
      144 0.001628000
      150 0.008222000
      156 0.031030000
      162 0.086268000
      168 0.173006000
      174 0.239886000
