#GLY85-1  Hist_00882
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000002000
    -144 0.000006000
    -138 0.000004000
    -132 0.000024000
    -126 0.000064000
    -120 0.000114000
    -114 0.000194000
    -108 0.000316000
    -102 0.000374000
     -96 0.000578000
     -90 0.000792000
     -84 0.001146000
     -78 0.001554000
     -72 0.002282000
     -66 0.003022000
     -60 0.003922000
     -54 0.005062000
     -48 0.006226000
     -42 0.008020000
     -36 0.011050000
     -30 0.016070000
     -24 0.026028000
     -18 0.044928000
     -12 0.075158000
      -6 0.115168000
       0 0.153336000
       6 0.168606000
      12 0.147926000
      18 0.102590000
      24 0.057666000
      30 0.027334000
      36 0.011996000
      42 0.005162000
      48 0.002094000
      54 0.000772000
      60 0.000278000
      66 0.000092000
      72 0.000036000
      78 0.000008000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
