#ARG119-0  Hist_01232
     -180 0.000002000
     -174 0.000004000
     -168 0.000006000
     -162 0.000042000
     -156 0.000102000
     -150 0.000258000
     -144 0.000702000
     -138 0.001308000
     -132 0.002198000
     -126 0.003064000
     -120 0.004752000
     -114 0.008416000
     -108 0.014758000
     -102 0.027868000
      -96 0.052976000
      -90 0.092852000
      -84 0.146482000
      -78 0.191522000
      -72 0.193814000
      -66 0.145914000
      -60 0.077122000
      -54 0.027486000
      -48 0.007018000
      -42 0.001186000
      -36 0.000128000
      -30 0.000020000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
