#GLN173-5  Hist_01846
     -180 0.085752000
     -174 0.074088000
     -168 0.058886000
     -162 0.044442000
     -156 0.032090000
     -150 0.023114000
     -144 0.016574000
     -138 0.012092000
     -132 0.008876000
     -126 0.007044000
     -120 0.005990000
     -114 0.005420000
     -108 0.005426000
     -102 0.005960000
      -96 0.007030000
      -90 0.007952000
      -84 0.008726000
      -78 0.009170000
      -72 0.008970000
      -66 0.007832000
      -60 0.006560000
      -54 0.004808000
      -48 0.003646000
      -42 0.002642000
      -36 0.002034000
      -30 0.001870000
      -24 0.001628000
      -18 0.001496000
      -12 0.001588000
       -6 0.001490000
        0 0.001422000
        6 0.001334000
       12 0.001326000
       18 0.001324000
       24 0.001532000
       30 0.001982000
       36 0.002544000
       42 0.003284000
       48 0.004260000
       54 0.005190000
       60 0.005936000
       66 0.006346000
       72 0.006632000
       78 0.006220000
       84 0.006082000
       90 0.006280000
       96 0.006618000
      102 0.007290000
      108 0.008086000
      114 0.009046000
      120 0.010774000
      126 0.013142000
      132 0.017142000
      138 0.023086000
      144 0.030964000
      150 0.042864000
      156 0.057088000
      162 0.072960000
      168 0.085870000
      174 0.090180000
