#LYS145-3  Hist_01520
     -180 0.002122000
     -174 0.002600000
     -168 0.002458000
     -162 0.001888000
     -156 0.001288000
     -150 0.000744000
     -144 0.000394000
     -138 0.000296000
     -132 0.000292000
     -126 0.000308000
     -120 0.000394000
     -114 0.000684000
     -108 0.001676000
     -102 0.005112000
      -96 0.015518000
      -90 0.041240000
      -84 0.086712000
      -78 0.132170000
      -72 0.153342000
      -66 0.156726000
      -60 0.151136000
      -54 0.120674000
      -48 0.067182000
      -42 0.027062000
      -36 0.007964000
      -30 0.001890000
      -24 0.000442000
      -18 0.000080000
      -12 0.000028000
       -6 0.000016000
        0 0.000002000
        6 0.000002000
       12 0.000014000
       18 0.000014000
       24 0.000020000
       30 0.000062000
       36 0.000284000
       42 0.000836000
       48 0.001898000
       54 0.002990000
       60 0.003466000
       66 0.002890000
       72 0.001640000
       78 0.000668000
       84 0.000340000
       90 0.000104000
       96 0.000050000
      102 0.000014000
      108 0.000004000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000008000
      150 0.000026000
      156 0.000068000
      162 0.000216000
      168 0.000632000
      174 0.001314000
