#ARG123-6  Hist_01284
     -180 0.126338000
     -174 0.112486000
     -168 0.090026000
     -162 0.066698000
     -156 0.046110000
     -150 0.030906000
     -144 0.019610000
     -138 0.012158000
     -132 0.007564000
     -126 0.004514000
     -120 0.002992000
     -114 0.001904000
     -108 0.001158000
     -102 0.000898000
      -96 0.000576000
      -90 0.000412000
      -84 0.000316000
      -78 0.000242000
      -72 0.000152000
      -66 0.000114000
      -60 0.000038000
      -54 0.000010000
      -48 0.000002000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000002000
       54 0.000022000
       60 0.000038000
       66 0.000162000
       72 0.000312000
       78 0.000560000
       84 0.000832000
       90 0.001134000
       96 0.001428000
      102 0.001902000
      108 0.002384000
      114 0.002956000
      120 0.003866000
      126 0.005158000
      132 0.007588000
      138 0.012400000
      144 0.021492000
      150 0.035898000
      156 0.056936000
      162 0.084788000
      168 0.109066000
      174 0.125852000
