#GLN74-5  Hist_00770
    -180 0.044294000
    -174 0.040440000
    -168 0.034338000
    -162 0.027540000
    -156 0.020122000
    -150 0.013800000
    -144 0.008886000
    -138 0.005924000
    -132 0.003754000
    -126 0.002678000
    -120 0.002412000
    -114 0.002516000
    -108 0.002622000
    -102 0.003084000
     -96 0.003424000
     -90 0.003066000
     -84 0.002542000
     -78 0.002002000
     -72 0.001644000
     -66 0.001256000
     -60 0.001196000
     -54 0.001042000
     -48 0.001066000
     -42 0.001210000
     -36 0.001410000
     -30 0.001612000
     -24 0.001708000
     -18 0.001920000
     -12 0.001970000
      -6 0.001980000
       0 0.002130000
       6 0.002278000
      12 0.002476000
      18 0.002952000
      24 0.003554000
      30 0.003986000
      36 0.004360000
      42 0.004822000
      48 0.005602000
      54 0.005940000
      60 0.006250000
      66 0.006916000
      72 0.007402000
      78 0.008120000
      84 0.009214000
      90 0.010874000
      96 0.014082000
     102 0.018884000
     108 0.026474000
     114 0.037270000
     120 0.048334000
     126 0.058534000
     132 0.065048000
     138 0.066458000
     144 0.065560000
     150 0.062342000
     156 0.057840000
     162 0.053370000
     168 0.050232000
     174 0.047238000
