#GLN28-5  Hist_00292
    -180 0.061914000
    -174 0.065034000
    -168 0.062678000
    -162 0.056922000
    -156 0.047328000
    -150 0.036062000
    -144 0.025738000
    -138 0.017340000
    -132 0.011374000
    -126 0.008056000
    -120 0.005550000
    -114 0.004328000
    -108 0.003630000
    -102 0.002968000
     -96 0.002550000
     -90 0.002538000
     -84 0.002432000
     -78 0.002570000
     -72 0.002628000
     -66 0.002796000
     -60 0.002776000
     -54 0.002402000
     -48 0.002288000
     -42 0.002146000
     -36 0.001992000
     -30 0.001948000
     -24 0.001806000
     -18 0.001868000
     -12 0.001892000
      -6 0.002010000
       0 0.002282000
       6 0.002762000
      12 0.003642000
      18 0.004984000
      24 0.007252000
      30 0.010724000
      36 0.014680000
      42 0.019388000
      48 0.022528000
      54 0.023814000
      60 0.022798000
      66 0.019772000
      72 0.017526000
      78 0.014998000
      84 0.012660000
      90 0.011444000
      96 0.010546000
     102 0.010768000
     108 0.011538000
     114 0.012756000
     120 0.014066000
     126 0.015732000
     132 0.017038000
     138 0.019598000
     144 0.022924000
     150 0.027768000
     156 0.033784000
     162 0.040926000
     168 0.048948000
     174 0.056790000
