#GLU108-3  Hist_01126
     -180 0.249752000
     -174 0.193650000
     -168 0.097522000
     -162 0.036098000
     -156 0.010392000
     -150 0.002740000
     -144 0.000746000
     -138 0.000280000
     -132 0.000106000
     -126 0.000054000
     -120 0.000072000
     -114 0.000096000
     -108 0.000162000
     -102 0.000244000
      -96 0.000592000
      -90 0.001064000
      -84 0.001742000
      -78 0.002182000
      -72 0.002228000
      -66 0.001604000
      -60 0.001220000
      -54 0.000632000
      -48 0.000318000
      -42 0.000132000
      -36 0.000054000
      -30 0.000032000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000002000
        6 0.000000000
       12 0.000002000
       18 0.000004000
       24 0.000004000
       30 0.000010000
       36 0.000018000
       42 0.000058000
       48 0.000090000
       54 0.000224000
       60 0.000246000
       66 0.000290000
       72 0.000202000
       78 0.000138000
       84 0.000060000
       90 0.000018000
       96 0.000014000
      102 0.000004000
      108 0.000006000
      114 0.000000000
      120 0.000010000
      126 0.000008000
      132 0.000038000
      138 0.000152000
      144 0.000790000
      150 0.003656000
      156 0.014540000
      162 0.046994000
      168 0.118526000
      174 0.210182000
