#ARG131-1  Hist_01358
     -180 0.000002000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000002000
       72 0.000018000
       78 0.000156000
       84 0.001172000
       90 0.006998000
       96 0.026470000
      102 0.070788000
      108 0.131862000
      114 0.180510000
      120 0.190794000
      126 0.160228000
      132 0.114198000
      138 0.067268000
      144 0.032944000
      150 0.012448000
      156 0.003448000
      162 0.000616000
      168 0.000070000
      174 0.000008000
