#THR163-0  Hist_01718
     -180 0.000000000
     -174 0.000000000
     -168 0.000012000
     -162 0.000014000
     -156 0.000066000
     -150 0.000174000
     -144 0.000274000
     -138 0.000586000
     -132 0.000882000
     -126 0.001272000
     -120 0.002110000
     -114 0.003614000
     -108 0.007186000
     -102 0.015672000
      -96 0.035808000
      -90 0.077848000
      -84 0.145044000
      -78 0.210096000
      -72 0.224564000
      -66 0.163562000
      -60 0.079162000
      -54 0.025802000
      -48 0.005346000
      -42 0.000808000
      -36 0.000092000
      -30 0.000004000
      -24 0.000002000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
