#GLU70-4  Hist_00722
    -180 0.000928000
    -174 0.000768000
    -168 0.000528000
    -162 0.000424000
    -156 0.000316000
    -150 0.000220000
    -144 0.000170000
    -138 0.000174000
    -132 0.000156000
    -126 0.000198000
    -120 0.000246000
    -114 0.000426000
    -108 0.000850000
    -102 0.001820000
     -96 0.003792000
     -90 0.006918000
     -84 0.009998000
     -78 0.013410000
     -72 0.017440000
     -66 0.023008000
     -60 0.025944000
     -54 0.023540000
     -48 0.016512000
     -42 0.008552000
     -36 0.003412000
     -30 0.001196000
     -24 0.000312000
     -18 0.000074000
     -12 0.000038000
      -6 0.000008000
       0 0.000002000
       6 0.000010000
      12 0.000044000
      18 0.000268000
      24 0.001242000
      30 0.004938000
      36 0.019026000
      42 0.055172000
      48 0.118428000
      54 0.177304000
      60 0.179298000
      66 0.133582000
      72 0.079530000
      78 0.039920000
      84 0.016400000
      90 0.005674000
      96 0.001928000
     102 0.000598000
     108 0.000266000
     114 0.000158000
     120 0.000136000
     126 0.000122000
     132 0.000142000
     138 0.000214000
     144 0.000300000
     150 0.000540000
     156 0.000686000
     162 0.000848000
     168 0.000896000
     174 0.000950000
