#PRO201-4  Hist_02144
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000002000
      -54 0.000428000
      -48 0.007064000
      -42 0.026472000
      -36 0.037136000
      -30 0.027162000
      -24 0.014654000
      -18 0.007548000
      -12 0.004498000
       -6 0.003810000
        0 0.005470000
        6 0.011416000
       12 0.029894000
       18 0.082208000
       24 0.185244000
       30 0.276968000
       36 0.212300000
       42 0.062698000
       48 0.004972000
       54 0.000056000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
