#VAL39-1  Hist_00396
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000006000
     -72 0.000082000
     -66 0.000854000
     -60 0.005870000
     -54 0.026292000
     -48 0.075400000
     -42 0.143808000
     -36 0.193726000
     -30 0.195534000
     -24 0.155518000
     -18 0.100814000
     -12 0.054192000
      -6 0.026356000
       0 0.012486000
       6 0.005490000
      12 0.002306000
      18 0.000880000
      24 0.000234000
      30 0.000072000
      36 0.000044000
      42 0.000016000
      48 0.000010000
      54 0.000004000
      60 0.000002000
      66 0.000002000
      72 0.000002000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
