#THR163-4  Hist_01726
     -180 0.015584000
     -174 0.009638000
     -168 0.005724000
     -162 0.003346000
     -156 0.001956000
     -150 0.001330000
     -144 0.000806000
     -138 0.000628000
     -132 0.000502000
     -126 0.000458000
     -120 0.000444000
     -114 0.000450000
     -108 0.000540000
     -102 0.000818000
      -96 0.001268000
      -90 0.002100000
      -84 0.003200000
      -78 0.005074000
      -72 0.007028000
      -66 0.008456000
      -60 0.008756000
      -54 0.007570000
      -48 0.006114000
      -42 0.004456000
      -36 0.003260000
      -30 0.002350000
      -24 0.001816000
      -18 0.001588000
      -12 0.001532000
       -6 0.001788000
        0 0.001996000
        6 0.002324000
       12 0.003228000
       18 0.004482000
       24 0.006488000
       30 0.009902000
       36 0.015766000
       42 0.026486000
       48 0.044218000
       54 0.067994000
       60 0.092426000
       66 0.104864000
       72 0.094796000
       78 0.069562000
       84 0.043808000
       90 0.024286000
       96 0.012496000
      102 0.007312000
      108 0.005292000
      114 0.004716000
      120 0.005840000
      126 0.007866000
      132 0.011572000
      138 0.018308000
      144 0.026550000
      150 0.036234000
      156 0.041474000
      162 0.041478000
      168 0.034822000
      174 0.024834000
