#PRO201-5  Hist_02146
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000034000
      -54 0.002356000
      -48 0.034892000
      -42 0.152438000
      -36 0.263166000
      -30 0.224962000
      -24 0.120332000
      -18 0.047790000
      -12 0.017304000
       -6 0.007588000
        0 0.005458000
        6 0.006950000
       12 0.013502000
       18 0.024996000
       24 0.034830000
       30 0.029262000
       36 0.012066000
       42 0.001996000
       48 0.000078000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
