#PRO139-3  Hist_01454
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000002000
      -48 0.000174000
      -42 0.002390000
      -36 0.015406000
      -30 0.045974000
      -24 0.073178000
      -18 0.069502000
      -12 0.046266000
       -6 0.024846000
        0 0.015868000
        6 0.024056000
       12 0.066654000
       18 0.164910000
       24 0.241816000
       30 0.164774000
       36 0.041102000
       42 0.003030000
       48 0.000052000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
