#GLU185-5  Hist_01976
     -180 0.003674000
     -174 0.003530000
     -168 0.003616000
     -162 0.003682000
     -156 0.003552000
     -150 0.003332000
     -144 0.003154000
     -138 0.003338000
     -132 0.003660000
     -126 0.004040000
     -120 0.004540000
     -114 0.005206000
     -108 0.005854000
     -102 0.007112000
      -96 0.009644000
      -90 0.014130000
      -84 0.021482000
      -78 0.031354000
      -72 0.041444000
      -66 0.050652000
      -60 0.055446000
      -54 0.053960000
      -48 0.046522000
      -42 0.036566000
      -36 0.025386000
      -30 0.016220000
      -24 0.009742000
      -18 0.006034000
      -12 0.004130000
       -6 0.002956000
        0 0.002684000
        6 0.002570000
       12 0.002666000
       18 0.002736000
       24 0.002868000
       30 0.002838000
       36 0.002890000
       42 0.003170000
       48 0.003592000
       54 0.003974000
       60 0.004482000
       66 0.005310000
       72 0.006198000
       78 0.007844000
       84 0.011394000
       90 0.015894000
       96 0.023836000
      102 0.033290000
      108 0.043430000
      114 0.051980000
      120 0.056140000
      126 0.056464000
      132 0.049992000
      138 0.040316000
      144 0.029648000
      150 0.019620000
      156 0.012862000
      162 0.007894000
      168 0.005230000
      174 0.004230000
