#PRO27-5  Hist_00280
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000034000
     -54 0.001038000
     -48 0.008602000
     -42 0.022766000
     -36 0.025496000
     -30 0.016172000
     -24 0.007360000
     -18 0.003798000
     -12 0.003610000
      -6 0.006584000
       0 0.015640000
       6 0.040970000
      12 0.099688000
      18 0.195888000
      24 0.265170000
      30 0.204350000
      36 0.072790000
      42 0.009662000
      48 0.000378000
      54 0.000004000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
