#LYS200-7  Hist_02134
     -180 0.057428000
     -174 0.048636000
     -168 0.034508000
     -162 0.020044000
     -156 0.010886000
     -150 0.005008000
     -144 0.002512000
     -138 0.001328000
     -132 0.000806000
     -126 0.000504000
     -120 0.000494000
     -114 0.000610000
     -108 0.000954000
     -102 0.001780000
      -96 0.003306000
      -90 0.006904000
      -84 0.014274000
      -78 0.025536000
      -72 0.040286000
      -66 0.053192000
      -60 0.056988000
      -54 0.048514000
      -48 0.034290000
      -42 0.020986000
      -36 0.011190000
      -30 0.005196000
      -24 0.002652000
      -18 0.001340000
      -12 0.000684000
       -6 0.000572000
        0 0.000506000
        6 0.000590000
       12 0.001040000
       18 0.001824000
       24 0.003498000
       30 0.007464000
       36 0.014784000
       42 0.026612000
       48 0.041760000
       54 0.054384000
       60 0.057712000
       66 0.050100000
       72 0.035738000
       78 0.021468000
       84 0.011086000
       90 0.005454000
       96 0.002524000
      102 0.001242000
      108 0.000736000
      114 0.000512000
      120 0.000466000
      126 0.000572000
      132 0.000976000
      138 0.001722000
      144 0.003402000
      150 0.007276000
      156 0.014512000
      162 0.026316000
      168 0.040826000
      174 0.053490000
