#ARG78-5  Hist_00816
    -180 0.088066000
    -174 0.064054000
    -168 0.035866000
    -162 0.016322000
    -156 0.005974000
    -150 0.002120000
    -144 0.000766000
    -138 0.000300000
    -132 0.000128000
    -126 0.000112000
    -120 0.000118000
    -114 0.000186000
    -108 0.000394000
    -102 0.001462000
     -96 0.004138000
     -90 0.011620000
     -84 0.027328000
     -78 0.048240000
     -72 0.061660000
     -66 0.056990000
     -60 0.039002000
     -54 0.020622000
     -48 0.008964000
     -42 0.003246000
     -36 0.001068000
     -30 0.000346000
     -24 0.000112000
     -18 0.000038000
     -12 0.000016000
      -6 0.000008000
       0 0.000010000
       6 0.000042000
      12 0.000072000
      18 0.000196000
      24 0.000718000
      30 0.002234000
      36 0.006336000
      42 0.015544000
      48 0.032020000
      54 0.051432000
      60 0.062282000
      66 0.056494000
      72 0.039220000
      78 0.020992000
      84 0.009140000
      90 0.003770000
      96 0.001522000
     102 0.000590000
     108 0.000258000
     114 0.000132000
     120 0.000102000
     126 0.000122000
     132 0.000230000
     138 0.000490000
     144 0.001358000
     150 0.003880000
     156 0.011600000
     162 0.030220000
     168 0.061688000
     174 0.088040000
