#ARG78-4  Hist_00814
    -180 0.149952000
    -174 0.110200000
    -168 0.064276000
    -162 0.029474000
    -156 0.011662000
    -150 0.004174000
    -144 0.001454000
    -138 0.000482000
    -132 0.000224000
    -126 0.000204000
    -120 0.000214000
    -114 0.000346000
    -108 0.000706000
    -102 0.001558000
     -96 0.003800000
     -90 0.008264000
     -84 0.014960000
     -78 0.019628000
     -72 0.019902000
     -66 0.015886000
     -60 0.010756000
     -54 0.006342000
     -48 0.003120000
     -42 0.001400000
     -36 0.000582000
     -30 0.000250000
     -24 0.000106000
     -18 0.000060000
     -12 0.000030000
      -6 0.000024000
       0 0.000020000
       6 0.000022000
      12 0.000018000
      18 0.000040000
      24 0.000058000
      30 0.000264000
      36 0.001242000
      42 0.004940000
      48 0.013174000
      54 0.022258000
      60 0.025140000
      66 0.019660000
      72 0.011714000
      78 0.005716000
      84 0.002454000
      90 0.000984000
      96 0.000372000
     102 0.000208000
     108 0.000086000
     114 0.000114000
     120 0.000112000
     126 0.000248000
     132 0.000458000
     138 0.001558000
     144 0.004770000
     150 0.013772000
     156 0.035126000
     162 0.074904000
     168 0.124622000
     174 0.155910000
