#ARG88-3  Hist_00914
    -180 0.054978000
    -174 0.084486000
    -168 0.087654000
    -162 0.061398000
    -156 0.031206000
    -150 0.012990000
    -144 0.004890000
    -138 0.001942000
    -132 0.000876000
    -126 0.000490000
    -120 0.000368000
    -114 0.000444000
    -108 0.000756000
    -102 0.001666000
     -96 0.004328000
     -90 0.011536000
     -84 0.028472000
     -78 0.061490000
     -72 0.104972000
     -66 0.131296000
     -60 0.115828000
     -54 0.071182000
     -48 0.031932000
     -42 0.010916000
     -36 0.003076000
     -30 0.000844000
     -24 0.000228000
     -18 0.000076000
     -12 0.000034000
      -6 0.000020000
       0 0.000022000
       6 0.000012000
      12 0.000018000
      18 0.000036000
      24 0.000070000
      30 0.000224000
      36 0.000632000
      42 0.001768000
      48 0.003646000
      54 0.005700000
      60 0.007212000
      66 0.007426000
      72 0.006412000
      78 0.004246000
      84 0.002404000
      90 0.001084000
      96 0.000420000
     102 0.000136000
     108 0.000040000
     114 0.000014000
     120 0.000014000
     126 0.000012000
     132 0.000010000
     138 0.000018000
     144 0.000054000
     150 0.000194000
     156 0.000674000
     162 0.002518000
     168 0.008944000
     174 0.025666000
