#LYS23-7  Hist_00240
    -180 0.048696000
    -174 0.037898000
    -168 0.024704000
    -162 0.014282000
    -156 0.007448000
    -150 0.003882000
    -144 0.002014000
    -138 0.001172000
    -132 0.000842000
    -126 0.000692000
    -120 0.000830000
    -114 0.001218000
    -108 0.002060000
    -102 0.003816000
     -96 0.007434000
     -90 0.014306000
     -84 0.024902000
     -78 0.037308000
     -72 0.048906000
     -66 0.052496000
     -60 0.046346000
     -54 0.035572000
     -48 0.023306000
     -42 0.013200000
     -36 0.007364000
     -30 0.003836000
     -24 0.002122000
     -18 0.001228000
     -12 0.000870000
      -6 0.000818000
       0 0.000842000
       6 0.001204000
      12 0.002038000
      18 0.003746000
      24 0.007008000
      30 0.013340000
      36 0.023072000
      42 0.035526000
      48 0.046732000
      54 0.052828000
      60 0.050536000
      66 0.040886000
      72 0.027794000
      78 0.016712000
      84 0.009020000
      90 0.004720000
      96 0.002404000
     102 0.001380000
     108 0.000912000
     114 0.000752000
     120 0.000814000
     126 0.001094000
     132 0.001864000
     138 0.003838000
     144 0.006990000
     150 0.013384000
     156 0.023334000
     162 0.036358000
     168 0.047952000
     174 0.053352000
